id;nome;asl;tipo;comune;indirizzo;telefono;email;servizi;attribuzione_servizi;accesso;orari;fonte;gestione;verifica;ultima_verifica;note;origine_dato_v7;stato_riesame_v7;nota_temporale_v7;titolarita_v6;esito_v6;fonte_v6;livello_prova_v6;note_v6;origine_record_v7_2;stato_verifica_v7_2;fonte_verifica_v7_2;data_verifica_v7_2;note_v7_2
RI-14;SerD interno Casa Circondariale Rieti Nuovo Complesso;ASL Rieti;SerD penitenziario;Rieti;ND — non documentato nelle fonti consultate;0746279375 / 0746279374;sertcasacircondariale@asl.rieti.it;"Valutazione e presa in carico terapeutico-riabilitativa per disturbi da uso di sostanze e nuove dipendenze; la rete comprende sedi territoriali, attività per la popolazione detenuta e un ambulatorio specialistico per il disturbo da gioco d'azzardo.";Sede/servizio specifico documentato dalla ASL;"Accesso ristretto alla popolazione detenuta; modalità interne all'istituto";ND — non documentato nelle fonti consultate;https://www.asl.rieti.it/organizzazione-aziendale/dipartimenti/dipartimento-promozione-e-tutela-della-salute-mentale/uos-attivita-terapeutico-riabilitative-per-i-disturbi-da-uso-di-sostanze-e-nuove-dipendenze;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.asl.rieti.it/organizzazione-aziendale/dipartimenti/dipartimento-promozione-e-tutela-della-salute-mentale/uos-attivita-terapeutico-riabilitative-per-i-disturbi-da-uso-di-sostanze-e-nuove-dipendenze;;
VT-01;DSM Viterbo — segreteria;ASL Viterbo;DSM;Viterbo;ND — non documentato nelle fonti consultate;0761236843 / 0761825716;cristiana.morera@asl.vt.it;"Direzione e coordinamento del DSM adulto; 3 UOC territoriali coincidenti con i distretti, CSM, centri diurni, strutture residenziali e SPDC.";Dato già presente nel censimento precedente;ND — non documentato nelle fonti consultate;ND — non documentato nelle fonti consultate;https://asl.vt.it/index.php/dsm-dipartimento-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/index.php/dsm-dipartimento-di-salute-mentale;;
VT-02;CSM / ambulatorio Acquapendente;ASL Viterbo;Ambulatorio CSM;Acquapendente;Via Palmiro Togliatti, 14;0763711205;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Mer/ven 09–13:30;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-03;CSM / ambulatorio Bagnoregio;ASL Viterbo;Ambulatorio CSM;Bagnoregio;Via Fratelli Agosti, 6;07611860426;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Lun/ven 09–13:30;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-04;CSM / ambulatorio Canino;ASL Viterbo;Ambulatorio CSM;Canino;Via Bachelet;0761338594;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Gio 09–13;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-05;CSM / ambulatorio Montalto di Castro;ASL Viterbo;Ambulatorio CSM;Montalto di Castro;Via della Stazione, 1;0766846502;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Mer/ven 09–13:30;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;"Altre pagine distrettuali ASL usano Strada Castrense 312 per servizi non CSM; la pagina dedicata CSM mantiene Villa Ilvana, Via della Stazione 1. Conservata la fonte specifica CSM.";Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-06;CSM / ambulatorio Montefiascone;ASL Viterbo;CSM;Montefiascone;Via Dante Alighieri, 100;07611860337 / 0761825716;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-07;CSM / ambulatorio Tarquinia;ASL Viterbo;CSM;Tarquinia;Via Suor Serafina Giudici;0766840664;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-08;CSM / ambulatorio Tuscania;ASL Viterbo;Ambulatorio CSM;Tuscania;Piazza F. Basile;0761338817;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Lun/gio 09–13:30;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-09;CSM / ambulatorio Valentano;ASL Viterbo;Ambulatorio CSM;Valentano;Via delle Mura Castellane, 28;0763711205 / 07611860450;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Lun/mer 09–13:30;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-10;CSM / ambulatorio Orte;ASL Viterbo;Ambulatorio CSM;Orte;Via A. Gramsci, 41;0761338214;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Mar 08–14;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-11;CSM / ambulatorio Soriano nel Cimino;ASL Viterbo;Ambulatorio CSM;Soriano nel Cimino;Via Innocenzo VIII;0761745777;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Lun 09–13;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-12;CSM / ambulatorio Viterbo;ASL Viterbo;CSM;Viterbo;Via Enrico Fermi, 15;0761236833;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-13;CSM / ambulatorio Capranica;ASL Viterbo;Ambulatorio CSM;Capranica;Strada Cassia, km 53.900;0761678555 / 0761678591;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";Mar/gio 09–13:30;https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
VT-14;CSM / ambulatorio Civita Castellana;ASL Viterbo;CSM;Civita Castellana;Via Francesco Petrarca, snc;0761592331;ND — non documentato nelle fonti consultate;"Prevenzione, diagnosi, cura, riabilitazione e reinserimento sociale; programmi personalizzati ambulatoriali, domiciliari, semiresidenziali e residenziali; attività diagnostica, terapeutica, riabilitativa e socio-assistenziale; consulenze in ospedali/RSA; integrazione con SPDC; raccordo con strutture psichiatriche accreditate; interventi con i familiari.";Profilo ufficiale comune alla rete CSM/ambulatori ASL Viterbo;"Prima visita: presentarsi al CSM del proprio distretto; possibile invio del medico di base";"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://asl.vt.it/csm-centro-di-salute-mentale;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://asl.vt.it/csm-centro-di-salute-mentale;;
